activity_id,project_id,equipment_id,equipment_type,system_type,activity_type,complexity,complexity_score,planned_start_date,planned_end_date,planned_duration_days,actual_start_date,actual_end_date,status,is_delayed,delay_days,num_dependencies,contractor,contractor_performance_score,resource_availability,document_completeness_pct,weather_sensitive,prior_similar_experience,num_issues_encountered,num_change_orders,budget_variance_pct
PRJ-033-ACT-0009,PRJ-033,UPS-009,UPS,HVAC,Equipment Delivery,Critical,4,2024-08-05,2024-08-10,5,2024-08-06,2024-08-23,Completed - Delayed,True,13,0,Johnson Controls,0.82,Partial,0.8,False,False,1,0,0.244
PRJ-033-ACT-0010,PRJ-033,Pump-010,Pump,Fire Protection,Startup,High,3,2024-06-05,2024-06-16,11,2024-06-06,2024-06-16,Completed - On Time,False,0,0,Johnson Controls,0.85,Full,0.52,False,False,1,0,0.056
PRJ-033-ACT-0011,PRJ-033,Transformer-011,Transformer,HVAC,Installation,High,3,2024-05-14,2024-05-27,13,,,In Progress - At Risk,True,4,0,Johnson Controls,0.75,Partial,0.51,False,False,4,1,0.267
PRJ-033-ACT-0012,PRJ-033,Fan-012,Fan,BMS,Performance Testing,High,3,2024-10-21,2024-10-30,9,,,In Progress - At Risk,True,14,0,Johnson Controls,0.62,Full,0.67,False,True,6,2,0.272
PRJ-033-ACT-0013,PRJ-033,Generator-013,Generator,BMS,Installation,Low,1,2024-08-04,2024-08-07,3,2024-08-06,2024-08-08,Completed - Delayed,True,1,4,Johnson Controls,0.94,Partial,0.79,True,False,3,3,0.015
PRJ-033-ACT-0014,PRJ-033,Electrical-Switchgear-014,Electrical Switchgear,BMS,Functional Testing,Critical,4,2023-12-12,2023-12-14,2,2023-12-13,2023-12-19,Completed - Delayed,True,5,2,Johnson Controls,0.99,Limited,0.63,False,False,6,1,0.13
PRJ-033-ACT-0015,PRJ-033,Fire-Alarm-Panel-015,Fire Alarm Panel,Fire Protection,Performance Testing,Low,1,2024-01-19,2024-01-25,6,2024-01-21,2024-01-26,Completed - On Time,False,0,5,Johnson Controls,0.89,Full,0.42,False,True,2,1,0.084
PRJ-033-ACT-0016,PRJ-033,HVAC-Chiller-016,HVAC Chiller,HVAC,Performance Testing,Low,1,2024-03-08,2024-03-18,10,2024-03-10,2024-04-01,Completed - Delayed,True,14,5,Johnson Controls,0.77,Partial,0.72,False,False,4,2,-0.067
PRJ-033-ACT-0017,PRJ-033,Transformer-017,Transformer,Electrical,Installation,Low,1,2024-10-24,2024-11-02,9,2024-10-26,2024-11-06,Completed - Delayed,True,4,1,Johnson Controls,0.84,Limited,0.81,False,True,8,0,-0.06
PRJ-033-ACT-0018,PRJ-033,Pump-018,Pump,BMS,Installation,Medium,2,2024-08-17,2024-08-31,14,2024-08-19,2024-09-15,Completed - Delayed,True,15,3,Johnson Controls,0.64,Limited,0.71,False,True,8,0,0.098
PRJ-033-ACT-0019,PRJ-033,BMS-Controller-019,BMS Controller,HVAC,Startup,Medium,2,2024-06-22,2024-07-04,12,2024-06-20,2024-07-18,Completed - Delayed,True,14,3,Johnson Controls,0.72,Partial,0.52,False,True,0,0,0.049
PRJ-033-ACT-0020,PRJ-033,Cooling-Tower-020,Cooling Tower,Plumbing,Installation,Medium,2,2024-09-23,2024-09-28,5,2024-09-27,2024-10-09,Completed - Delayed,True,11,1,Johnson Controls,0.98,Partial,0.47,True,False,7,0,0.084
PRJ-033-ACT-0021,PRJ-033,VAV-Box-021,VAV Box,Plumbing,Equipment Delivery,Critical,4,2024-05-17,2024-05-28,11,2024-05-20,2024-06-16,Completed - Delayed,True,19,5,Johnson Controls,0.73,Limited,0.67,False,True,4,3,0.069
PRJ-033-ACT-0022,PRJ-033,Air-Handler-022,Air Handler,Electrical,Installation,Critical,4,2024-09-03,2024-09-10,7,,,In Progress - At Risk,True,21,2,Johnson Controls,0.98,Partial,0.46,False,False,6,1,0.056
PRJ-033-ACT-0023,PRJ-033,Cooling-Tower-023,Cooling Tower,HVAC,Startup,Low,1,2024-08-17,2024-08-20,3,2024-08-17,2024-08-21,Completed - On Time,False,0,0,Johnson Controls,0.75,Limited,0.78,False,True,1,1,0.074
PRJ-033-ACT-0024,PRJ-033,Transformer-024,Transformer,HVAC,Documentation Review,Medium,2,2024-06-05,2024-06-06,1,2024-06-08,2024-06-09,Completed - Delayed,True,3,5,Johnson Controls,0.66,Limited,0.76,False,False,5,3,0.006
PRJ-033-ACT-0025,PRJ-033,HVAC-Chiller-025,HVAC Chiller,BMS,Installation,High,3,2024-03-22,2024-03-31,9,2024-03-24,2024-04-13,Completed - Delayed,True,13,2,Johnson Controls,0.95,Full,0.72,False,True,1,2,0.265
PRJ-033-ACT-0026,PRJ-033,UPS-026,UPS,Electrical,Performance Testing,Critical,4,2024-04-06,2024-04-13,7,2024-04-07,2024-04-23,Completed - Delayed,True,10,4,Johnson Controls,0.73,Limited,0.41,False,False,0,3,0.203
PRJ-033-ACT-0027,PRJ-033,Cooling-Tower-027,Cooling Tower,BMS,Equipment Delivery,Medium,2,2024-09-23,2024-09-27,4,2024-09-24,2024-09-28,Completed - Delayed,True,1,3,Johnson Controls,0.68,Full,0.73,True,False,8,1,-0.096
PRJ-033-ACT-0028,PRJ-033,HVAC-Chiller-028,HVAC Chiller,Plumbing,Documentation Review,High,3,2023-12-18,2023-12-28,10,2023-12-21,2024-01-07,Completed - Delayed,True,10,3,Johnson Controls,0.65,Limited,0.77,False,False,5,1,-0.063
PRJ-033-ACT-0029,PRJ-033,HVAC-Chiller-029,HVAC Chiller,Plumbing,Startup,Low,1,2024-10-01,2024-10-12,11,2024-10-04,2024-10-22,Completed - Delayed,True,10,4,Johnson Controls,0.99,Partial,0.55,False,False,0,0,0.086
PRJ-033-ACT-0030,PRJ-033,Generator-030,Generator,Plumbing,Performance Testing,Low,1,2024-05-20,2024-05-30,10,2024-05-22,2024-06-09,Completed - Delayed,True,10,3,Johnson Controls,0.6,Limited,0.58,True,True,0,3,0.024
PRJ-033-ACT-0031,PRJ-033,Fan-031,Fan,Electrical,Installation,Medium,2,2024-05-23,2024-05-31,8,2024-05-22,2024-05-30,Completed - On Time,False,0,2,Johnson Controls,0.84,Limited,0.99,False,True,1,1,-0.024
PRJ-033-ACT-0032,PRJ-033,BMS-Controller-032,BMS Controller,BMS,Performance Testing,High,3,2024-04-19,2024-05-02,13,2024-04-19,2024-05-01,Completed - On Time,False,0,2,Johnson Controls,0.81,Partial,0.59,False,True,1,0,-0.022
PRJ-033-ACT-0033,PRJ-033,BMS-Controller-033,BMS Controller,Plumbing,Equipment Delivery,Medium,2,2024-09-26,2024-10-08,12,2024-09-29,2024-10-15,Completed - Delayed,True,7,3,Johnson Controls,0.84,Limited,0.82,False,True,7,2,0.228
PRJ-033-ACT-0034,PRJ-033,Electrical-Switchgear-034,Electrical Switchgear,HVAC,Startup,Low,1,2024-01-02,2024-01-03,1,,,In Progress - On Track,False,0,0,Johnson Controls,0.61,Full,0.86,False,False,1,1,0.073
PRJ-033-ACT-0035,PRJ-033,Cooling-Tower-035,Cooling Tower,Fire Protection,Documentation Review,Low,1,2024-07-12,2024-07-19,7,2024-07-16,2024-07-30,Completed - Delayed,True,11,0,Johnson Controls,0.94,Partial,0.69,False,True,6,0,0.291
PRJ-033-ACT-0036,PRJ-033,Exhaust-Fan-036,Exhaust Fan,BMS,Installation,High,3,2024-02-05,2024-02-09,4,2024-02-10,2024-02-24,Completed - Delayed,True,15,0,Johnson Controls,0.76,Full,0.75,False,True,3,2,0.099
PRJ-033-ACT-0037,PRJ-033,UPS-037,UPS,BMS,Equipment Delivery,Critical,4,2024-06-13,2024-06-15,2,,,In Progress - At Risk,True,7,1,Johnson Controls,0.68,Limited,0.7,False,True,0,3,0.066
PRJ-033-ACT-0038,PRJ-033,Exhaust-Fan-038,Exhaust Fan,HVAC,Functional Testing,Critical,4,2024-04-04,2024-04-14,10,,,In Progress - On Track,False,0,0,Johnson Controls,0.75,Full,0.91,False,False,2,0,-0.028
PRJ-033-ACT-0039,PRJ-033,HVAC-Chiller-039,HVAC Chiller,Electrical,Documentation Review,Low,1,2024-09-26,2024-09-29,3,2024-09-25,2024-09-30,Completed - On Time,False,0,0,Johnson Controls,0.64,Partial,0.45,False,True,2,1,0.091
PRJ-033-ACT-0040,PRJ-033,Fire-Alarm-Panel-040,Fire Alarm Panel,Electrical,Functional Testing,Medium,2,2024-06-14,2024-06-25,11,,,In Progress - On Track,False,0,0,Johnson Controls,0.84,Partial,0.62,False,True,1,1,0.029
PRJ-033-ACT-0041,PRJ-033,Air-Handler-041,Air Handler,Fire Protection,Documentation Review,Medium,2,2024-10-05,2024-10-13,8,2024-10-06,2024-10-18,Completed - Delayed,True,5,1,Johnson Controls,0.84,Limited,0.47,False,True,4,1,0.003
PRJ-033-ACT-0042,PRJ-033,Air-Handler-042,Air Handler,Electrical,Equipment Delivery,Critical,4,2024-03-24,2024-04-02,9,2024-03-27,2024-04-17,Completed - Delayed,True,15,3,Johnson Controls,0.69,Full,0.5,False,False,6,1,-0.057
PRJ-033-ACT-0043,PRJ-033,VAV-Box-043,VAV Box,Electrical,Startup,High,3,2024-05-17,2024-05-28,11,2024-05-17,2024-06-12,Completed - Delayed,True,15,0,Johnson Controls,0.65,Limited,0.68,False,False,2,0,0.055
PRJ-033-ACT-0044,PRJ-033,Fan-044,Fan,Plumbing,Equipment Delivery,High,3,2024-10-07,2024-10-21,14,2024-10-07,2024-10-23,Completed - Delayed,True,2,4,Johnson Controls,0.93,Full,0.7,False,True,3,3,0.091
PRJ-033-ACT-0045,PRJ-033,Fire-Alarm-Panel-045,Fire Alarm Panel,Electrical,Startup,Medium,2,2024-02-23,2024-03-05,11,,,In Progress - On Track,False,0,0,Johnson Controls,0.89,Partial,0.9,False,True,0,1,0.055
PRJ-033-ACT-0046,PRJ-033,VAV-Box-046,VAV Box,Plumbing,Equipment Delivery,High,3,2024-03-18,2024-03-31,13,,,In Progress - On Track,False,0,3,Johnson Controls,0.75,Full,0.85,False,False,0,0,0.082
PRJ-033-ACT-0047,PRJ-033,Transformer-047,Transformer,Fire Protection,Startup,Medium,2,2023-12-05,2023-12-18,13,2023-12-03,2023-12-20,Completed - Delayed,True,2,4,Johnson Controls,0.93,Limited,0.41,False,True,0,3,0.085
PRJ-033-ACT-0048,PRJ-033,BMS-Controller-048,BMS Controller,Plumbing,Installation,High,3,2024-06-21,2024-07-01,10,2024-06-20,2024-07-13,Completed - Delayed,True,12,5,Johnson Controls,0.89,Limited,0.71,False,True,1,0,-0.094
PRJ-033-ACT-0049,PRJ-033,UPS-049,UPS,BMS,Documentation Review,Low,1,2024-01-25,2024-01-27,2,2024-01-27,2024-01-29,Completed - On Time,False,0,5,Johnson Controls,0.73,Limited,0.89,False,True,2,0,-0.034
PRJ-033-ACT-0050,PRJ-033,Boiler-050,Boiler,BMS,Performance Testing,Critical,4,2024-08-14,2024-08-20,6,2024-08-16,2024-08-20,Completed - On Time,False,0,3,Johnson Controls,0.71,Limited,0.83,False,True,1,1,0.049
PRJ-033-ACT-0051,PRJ-033,VAV-Box-051,VAV Box,Plumbing,Performance Testing,Medium,2,2024-02-26,2024-03-09,12,2024-02-29,2024-03-13,Completed - Delayed,True,4,0,Johnson Controls,0.7,Partial,0.41,False,True,0,3,0.108
PRJ-033-ACT-0052,PRJ-033,Boiler-052,Boiler,Electrical,Installation,Low,1,2024-05-07,2024-05-16,9,,,In Progress - On Track,False,0,2,Johnson Controls,0.87,Limited,0.5,False,False,2,0,0.073
PRJ-033-ACT-0053,PRJ-033,Pump-053,Pump,Plumbing,Installation,Critical,4,2024-01-09,2024-01-15,6,,,In Progress - On Track,False,0,5,Johnson Controls,0.92,Full,0.51,False,True,2,1,0.0
PRJ-033-ACT-0054,PRJ-033,Exhaust-Fan-054,Exhaust Fan,Fire Protection,Performance Testing,Critical,4,2024-10-07,2024-10-20,13,2024-10-09,2024-10-19,Completed - On Time,False,0,2,Johnson Controls,0.72,Partial,0.41,False,True,1,0,0.037
PRJ-033-ACT-0055,PRJ-033,Fan-055,Fan,BMS,Performance Testing,Medium,2,2024-08-24,2024-08-29,5,2024-08-26,2024-08-31,Completed - Delayed,True,2,1,Johnson Controls,0.87,Full,0.65,False,False,5,3,0.294
PRJ-033-ACT-0056,PRJ-033,Generator-056,Generator,Electrical,Functional Testing,High,3,2024-04-30,2024-05-11,11,2024-05-04,2024-05-14,Completed - Delayed,True,3,4,Johnson Controls,0.61,Full,0.45,False,True,8,3,0.029
PRJ-033-ACT-0057,PRJ-033,BMS-Controller-057,BMS Controller,Fire Protection,Startup,Medium,2,2024-09-17,2024-09-20,3,2024-09-19,2024-09-22,Completed - On Time,False,0,1,Johnson Controls,0.62,Limited,0.73,False,False,1,1,0.006
PRJ-033-ACT-0058,PRJ-033,Generator-058,Generator,Plumbing,Documentation Review,Critical,4,2024-06-05,2024-06-12,7,2024-06-05,2024-06-29,Completed - Delayed,True,17,1,Johnson Controls,0.63,Partial,0.62,True,False,6,3,-0.01
PRJ-033-ACT-0059,PRJ-033,Generator-059,Generator,Plumbing,Documentation Review,High,3,2024-06-18,2024-06-26,8,2024-06-17,2024-07-02,Completed - Delayed,True,6,3,Johnson Controls,0.73,Limited,0.71,True,False,7,0,-0.08
PRJ-033-ACT-0060,PRJ-033,UPS-060,UPS,Electrical,Equipment Delivery,Medium,2,2023-12-25,2024-01-03,9,2023-12-26,2024-01-03,Completed - On Time,False,0,1,Johnson Controls,0.79,Full,0.55,False,True,2,0,-0.016
PRJ-033-ACT-0061,PRJ-033,UPS-061,UPS,Electrical,Functional Testing,Critical,4,2024-06-15,2024-06-28,13,2024-06-17,2024-06-26,Completed - On Time,False,0,5,Johnson Controls,0.97,Limited,0.78,False,False,0,1,0.091
PRJ-033-ACT-0062,PRJ-033,Transformer-062,Transformer,Fire Protection,Functional Testing,Critical,4,2024-04-13,2024-04-14,1,2024-04-18,2024-04-27,Completed - Delayed,True,13,4,Johnson Controls,0.65,Limited,0.98,False,True,3,2,-0.084
PRJ-033-ACT-0063,PRJ-033,Exhaust-Fan-063,Exhaust Fan,Plumbing,Equipment Delivery,High,3,2024-02-04,2024-02-11,7,2024-02-08,2024-02-29,Completed - Delayed,True,18,5,Johnson Controls,0.63,Limited,0.67,False,True,6,3,-0.071
PRJ-033-ACT-0064,PRJ-033,Transformer-064,Transformer,Electrical,Equipment Delivery,High,3,2024-06-21,2024-07-05,14,2024-06-20,2024-07-26,Completed - Delayed,True,21,1,Johnson Controls,0.68,Full,0.88,False,True,6,0,0.145
PRJ-033-ACT-0065,PRJ-033,Fire-Alarm-Panel-065,Fire Alarm Panel,Plumbing,Documentation Review,Low,1,2024-08-15,2024-08-22,7,2024-08-20,2024-09-01,Completed - Delayed,True,10,5,Johnson Controls,0.97,Limited,0.8,False,True,7,0,0.104
PRJ-033-ACT-0066,PRJ-033,BMS-Controller-066,BMS Controller,Electrical,Startup,Low,1,2024-07-29,2024-07-30,1,2024-07-31,2024-08-07,Completed - Delayed,True,8,2,Johnson Controls,0.92,Limited,0.72,False,True,3,2,-0.027
PRJ-033-ACT-0067,PRJ-033,BMS-Controller-067,BMS Controller,Electrical,Equipment Delivery,Critical,4,2024-05-05,2024-05-17,12,,,In Progress - At Risk,True,6,4,Johnson Controls,0.89,Full,0.78,False,True,3,0,0.1
PRJ-033-ACT-0068,PRJ-033,Fire-Alarm-Panel-068,Fire Alarm Panel,Fire Protection,Performance Testing,Medium,2,2023-12-27,2024-01-06,10,2023-12-28,2024-01-04,Completed - On Time,False,0,3,Johnson Controls,0.71,Full,0.54,False,True,0,0,-0.041
PRJ-033-ACT-0069,PRJ-033,Boiler-069,Boiler,Plumbing,Functional Testing,Low,1,2024-10-01,2024-10-03,2,2024-09-30,2024-10-02,Completed - On Time,False,0,0,Johnson Controls,0.86,Partial,0.5,False,True,2,1,0.046
PRJ-033-ACT-0070,PRJ-033,Cooling-Tower-070,Cooling Tower,Fire Protection,Installation,Critical,4,2024-04-28,2024-05-07,9,2024-04-27,2024-05-17,Completed - Delayed,True,10,4,Johnson Controls,0.8,Partial,0.47,True,True,6,0,0.074
PRJ-033-ACT-0071,PRJ-033,Cooling-Tower-071,Cooling Tower,Plumbing,Startup,Low,1,2024-04-03,2024-04-06,3,,,In Progress - At Risk,True,14,0,Johnson Controls,0.93,Full,0.73,False,True,1,1,0.129
PRJ-033-ACT-0072,PRJ-033,Exhaust-Fan-072,Exhaust Fan,Electrical,Startup,Medium,2,2024-02-16,2024-03-01,14,2024-02-17,2024-03-22,Completed - Delayed,True,21,0,Johnson Controls,0.73,Full,0.66,False,True,2,1,0.197
PRJ-033-ACT-0073,PRJ-033,Fire-Alarm-Panel-073,Fire Alarm Panel,HVAC,Documentation Review,Low,1,2024-02-11,2024-02-12,1,2024-02-11,2024-02-25,Completed - Delayed,True,13,2,Johnson Controls,0.96,Partial,0.86,False,False,7,2,0.251
PRJ-033-ACT-0074,PRJ-033,Air-Handler-074,Air Handler,Plumbing,Equipment Delivery,Low,1,2024-07-31,2024-08-11,11,2024-08-03,2024-08-14,Completed - Delayed,True,3,2,Johnson Controls,0.88,Partial,0.64,False,True,0,1,0.037
PRJ-033-ACT-0075,PRJ-033,Cooling-Tower-075,Cooling Tower,HVAC,Documentation Review,High,3,2024-01-23,2024-01-28,5,2024-01-27,2024-02-06,Completed - Delayed,True,9,0,Johnson Controls,0.99,Limited,0.8,False,False,7,0,0.062
PRJ-033-ACT-0076,PRJ-033,VAV-Box-076,VAV Box,Electrical,Startup,High,3,2023-12-29,2024-01-03,5,,,In Progress - On Track,False,0,4,Johnson Controls,0.69,Full,0.77,False,False,0,0,0.024
PRJ-033-ACT-0077,PRJ-033,HVAC-Chiller-077,HVAC Chiller,Electrical,Performance Testing,Critical,4,2024-08-16,2024-08-20,4,2024-08-18,2024-09-02,Completed - Delayed,True,13,0,Johnson Controls,0.89,Partial,0.63,False,True,4,2,0.26
PRJ-033-ACT-0078,PRJ-033,VAV-Box-078,VAV Box,BMS,Installation,Low,1,2024-04-19,2024-04-23,4,2024-04-18,2024-05-14,Completed - Delayed,True,21,2,Johnson Controls,0.91,Limited,0.45,False,False,2,2,-0.074
PRJ-033-ACT-0079,PRJ-033,Pump-079,Pump,HVAC,Installation,Critical,4,2024-02-06,2024-02-14,8,2024-02-04,2024-02-18,Completed - Delayed,True,4,2,Johnson Controls,0.64,Partial,0.4,False,True,1,0,-0.052
PRJ-033-ACT-0080,PRJ-033,Boiler-080,Boiler,HVAC,Startup,Low,1,2024-02-07,2024-02-08,1,2024-02-10,2024-02-22,Completed - Delayed,True,14,0,Johnson Controls,0.84,Full,0.84,False,False,6,1,0.023
PRJ-033-ACT-0081,PRJ-033,Exhaust-Fan-081,Exhaust Fan,Fire Protection,Performance Testing,Low,1,2024-09-25,2024-10-03,8,2024-09-24,2024-10-19,Completed - Delayed,True,16,1,Johnson Controls,0.99,Partial,0.92,False,False,6,3,0.106
PRJ-033-ACT-0082,PRJ-033,UPS-082,UPS,Plumbing,Installation,Medium,2,2024-07-07,2024-07-14,7,,,In Progress - On Track,False,0,3,Johnson Controls,0.91,Partial,0.72,False,False,2,1,0.038
PRJ-033-ACT-0083,PRJ-033,BMS-Controller-083,BMS Controller,Fire Protection,Functional Testing,High,3,2024-04-04,2024-04-10,6,2024-04-07,2024-04-24,Completed - Delayed,True,14,5,Johnson Controls,0.66,Full,0.76,False,False,7,2,0.06
PRJ-033-ACT-0084,PRJ-033,UPS-084,UPS,Fire Protection,Documentation Review,Medium,2,2024-09-21,2024-09-23,2,,,In Progress - At Risk,True,1,2,Johnson Controls,0.61,Limited,0.9,False,True,1,1,0.261
PRJ-033-ACT-0085,PRJ-033,Exhaust-Fan-085,Exhaust Fan,HVAC,Equipment Delivery,Critical,4,2024-05-13,2024-05-25,12,2024-05-15,2024-06-09,Completed - Delayed,True,15,4,Johnson Controls,0.96,Full,0.83,False,False,0,2,-0.095
PRJ-033-ACT-0086,PRJ-033,Generator-086,Generator,Electrical,Equipment Delivery,Critical,4,2024-04-29,2024-05-07,8,,,In Progress - At Risk,True,14,5,Johnson Controls,0.92,Limited,0.41,True,True,6,2,0.294
PRJ-033-ACT-0087,PRJ-033,Exhaust-Fan-087,Exhaust Fan,Fire Protection,Performance Testing,Low,1,2024-02-08,2024-02-15,7,2024-02-07,2024-02-16,Completed - On Time,False,0,1,Johnson Controls,0.88,Partial,0.85,False,False,1,1,0.005
PRJ-033-ACT-0088,PRJ-033,Transformer-088,Transformer,Electrical,Documentation Review,Low,1,2024-03-30,2024-04-05,6,,,In Progress - At Risk,True,5,2,Johnson Controls,0.69,Partial,0.57,False,False,6,2,0.084
PRJ-033-ACT-0089,PRJ-033,Generator-089,Generator,Plumbing,Performance Testing,Medium,2,2024-07-04,2024-07-11,7,2024-07-05,2024-07-12,Completed - On Time,False,0,1,Johnson Controls,0.9,Partial,0.87,True,True,2,0,0.057
PRJ-033-ACT-0090,PRJ-033,UPS-090,UPS,Electrical,Functional Testing,Medium,2,2024-09-13,2024-09-20,7,,,In Progress - At Risk,True,12,0,Johnson Controls,0.98,Full,0.5,False,False,5,2,0.15
PRJ-033-ACT-0091,PRJ-033,Electrical-Switchgear-091,Electrical Switchgear,BMS,Startup,High,3,2024-06-23,2024-07-03,10,,,In Progress - On Track,False,0,3,Johnson Controls,0.82,Full,0.87,False,False,2,0,-0.013
PRJ-033-ACT-0092,PRJ-033,UPS-092,UPS,BMS,Equipment Delivery,High,3,2024-06-30,2024-07-07,7,2024-06-28,2024-07-10,Completed - Delayed,True,3,4,Johnson Controls,0.82,Limited,0.58,False,True,5,2,0.044
PRJ-033-ACT-0093,PRJ-033,Pump-093,Pump,HVAC,Documentation Review,Medium,2,2024-07-17,2024-07-22,5,2024-07-19,2024-07-21,Completed - On Time,False,0,2,Johnson Controls,0.81,Partial,0.77,False,True,2,1,0.076
PRJ-033-ACT-0094,PRJ-033,Exhaust-Fan-094,Exhaust Fan,Fire Protection,Installation,Critical,4,2024-07-08,2024-07-20,12,2024-07-07,2024-07-21,Completed - On Time,False,0,1,Johnson Controls,0.66,Partial,0.91,False,True,1,0,0.097
PRJ-033-ACT-0095,PRJ-033,Fire-Alarm-Panel-095,Fire Alarm Panel,BMS,Performance Testing,Low,1,2024-03-22,2024-04-02,11,,,In Progress - On Track,False,0,0,Johnson Controls,0.78,Partial,0.46,False,False,0,1,-0.023
PRJ-033-ACT-0096,PRJ-033,Electrical-Switchgear-096,Electrical Switchgear,Fire Protection,Performance Testing,Critical,4,2024-08-18,2024-09-01,14,2024-08-20,2024-08-31,Completed - On Time,False,0,0,Johnson Controls,0.83,Full,0.83,False,True,1,0,0.077
PRJ-033-ACT-0097,PRJ-033,HVAC-Chiller-097,HVAC Chiller,Plumbing,Installation,Medium,2,2024-04-24,2024-05-05,11,2024-04-27,2024-05-08,Completed - Delayed,True,3,4,Johnson Controls,0.68,Full,0.77,False,True,6,1,0.168
PRJ-033-ACT-0098,PRJ-033,Air-Handler-098,Air Handler,HVAC,Equipment Delivery,Low,1,2024-03-19,2024-03-22,3,2024-03-17,2024-04-07,Completed - Delayed,True,16,5,Johnson Controls,0.96,Partial,0.59,False,True,7,0,0.206
PRJ-033-ACT-0099,PRJ-033,Air-Handler-099,Air Handler,Plumbing,Startup,Medium,2,2024-10-12,2024-10-21,9,2024-10-10,2024-10-23,Completed - Delayed,True,2,1,Johnson Controls,0.68,Partial,0.42,False,True,7,0,0.242
PRJ-033-ACT-0100,PRJ-033,HVAC-Chiller-100,HVAC Chiller,HVAC,Startup,High,3,2024-09-29,2024-10-05,6,2024-09-30,2024-10-07,Completed - Delayed,True,2,4,Johnson Controls,0.64,Limited,0.86,False,False,1,2,-0.097
PRJ-033-ACT-0101,PRJ-033,Exhaust-Fan-101,Exhaust Fan,Electrical,Performance Testing,High,3,2024-05-24,2024-06-04,11,2024-05-26,2024-06-04,Completed - On Time,False,0,3,Johnson Controls,0.61,Partial,0.95,False,True,0,1,0.006
PRJ-033-ACT-0102,PRJ-033,VAV-Box-102,VAV Box,Electrical,Functional Testing,Medium,2,2024-07-11,2024-07-13,2,2024-07-12,2024-07-15,Completed - On Time,False,0,3,Johnson Controls,0.97,Limited,0.8,False,True,0,1,0.097
PRJ-033-ACT-0103,PRJ-033,Cooling-Tower-103,Cooling Tower,HVAC,Functional Testing,Critical,4,2024-03-12,2024-03-16,4,2024-03-14,2024-03-17,Completed - Delayed,True,1,4,Johnson Controls,0.68,Limited,0.77,True,False,6,0,0.048
PRJ-033-ACT-0104,PRJ-033,Fire-Alarm-Panel-104,Fire Alarm Panel,Fire Protection,Installation,Low,1,2024-08-03,2024-08-15,12,,,In Progress - On Track,False,0,1,Johnson Controls,0.78,Full,0.5,False,True,2,1,0.014
PRJ-033-ACT-0105,PRJ-033,UPS-105,UPS,Plumbing,Functional Testing,Low,1,2024-04-20,2024-04-27,7,2024-04-21,2024-05-18,Completed - Delayed,True,21,5,Johnson Controls,0.94,Partial,0.6,False,False,6,0,0.218
PRJ-033-ACT-0106,PRJ-033,Transformer-106,Transformer,Electrical,Functional Testing,Medium,2,2024-01-20,2024-01-23,3,2024-01-18,2024-01-29,Completed - Delayed,True,6,0,Johnson Controls,0.94,Partial,0.65,False,True,7,3,-0.036
PRJ-033-ACT-0107,PRJ-033,Boiler-107,Boiler,HVAC,Installation,Critical,4,2024-01-27,2024-02-04,8,2024-01-25,2024-02-12,Completed - Delayed,True,8,2,Johnson Controls,0.66,Full,0.5,False,True,1,1,0.288
PRJ-033-ACT-0108,PRJ-033,Air-Handler-108,Air Handler,Electrical,Installation,Low,1,2024-04-14,2024-04-21,7,2024-04-12,2024-05-05,Completed - Delayed,True,14,3,Johnson Controls,0.71,Partial,0.84,False,False,5,3,0.134
PRJ-033-ACT-0109,PRJ-033,Electrical-Switchgear-109,Electrical Switchgear,HVAC,Documentation Review,Critical,4,2024-05-13,2024-05-18,5,2024-05-13,2024-05-22,Completed - Delayed,True,4,1,Johnson Controls,0.67,Limited,0.6,False,True,2,3,0.223
PRJ-033-ACT-0110,PRJ-033,Fan-110,Fan,Fire Protection,Startup,Low,1,2024-07-06,2024-07-08,2,2024-07-05,2024-07-06,Completed - On Time,False,0,4,Johnson Controls,0.93,Partial,0.72,False,False,0,1,0.046
PRJ-033-ACT-0111,PRJ-033,Electrical-Switchgear-111,Electrical Switchgear,Fire Protection,Performance Testing,Medium,2,2024-06-13,2024-06-18,5,2024-06-15,2024-06-19,Completed - On Time,False,0,1,Johnson Controls,0.91,Partial,0.77,False,True,1,0,0.095
PRJ-033-ACT-0112,PRJ-033,Pump-112,Pump,Electrical,Functional Testing,Critical,4,2024-09-25,2024-10-09,14,2024-09-29,2024-10-29,Completed - Delayed,True,20,1,Johnson Controls,0.62,Full,0.59,False,False,4,2,0.04
PRJ-033-ACT-0113,PRJ-033,Fire-Alarm-Panel-113,Fire Alarm Panel,Electrical,Functional Testing,Low,1,2024-01-05,2024-01-19,14,2024-01-06,2024-01-17,Completed - On Time,False,0,2,Johnson Controls,0.63,Limited,0.45,False,True,0,1,-0.039
PRJ-033-ACT-0114,PRJ-033,Fan-114,Fan,Plumbing,Startup,Medium,2,2024-01-23,2024-01-26,3,,,In Progress - At Risk,True,18,2,Johnson Controls,0.67,Full,0.88,False,False,5,0,0.24
